User_ID,Age,Sex,Housing_Type,Followers,Posts,avg_sentiment_last_month,positive_post_ratio,negative_post_ratio,neutral_post_ratio,sentiment_volatility,Total_Interactions
220,26,male,own,5859,364,0.10045308431252353,0.40754303103243084,0.48453799508001083,0.10791897388755833,0.6844409382129601,1.0
221,23,female,rent,6794,351,-0.9131749342903617,0.40710648912562764,0.3024195112785364,0.290473999595836,0.7019888779366168,1.0
222,30,male,own,2485,373,0.2663027511880447,0.06600984414024158,0.5634083644838541,0.3705817913759043,0.8187902023209729,1.0
223,32,male,own,4836,289,0.902806684413314,0.3488205339694793,0.8038048904834751,-0.15262542445295457,0.9394776451542819,1.0
224,30,male,own,1902,90,0.20322364029266238,0.11099809879131484,0.13714848815274316,0.751853413055942,0.11812406405436085,1.0
225,27,male,own,8255,211,0.6383777188535804,0.8082352100092222,0.580699084554285,-0.38893429456350725,0.2384053349618946,1.0
226,27,male,own,8220,167,0.7684129266968156,0.9476880259644708,0.5055087603898639,-0.4531967863543347,0.8975541646503937,1.0
227,53,male,free,6716,129,-0.543840456102135,0.0723164752579386,0.14407878601319957,0.7836047387288618,0.5126667059683139,1.0
228,22,male,own,5634,68,-0.5759103201835467,0.9551152072917014,0.6239984855289824,-0.5791136928206839,0.6081315750401172,1.0
229,22,male,free,4161,224,0.22196197770198345,0.5225765993367452,0.27364041786077165,0.2037829828024832,0.6967244833508326,1.0
230,26,male,own,362,137,-0.17794306038659058,0.2995656779538739,0.4878343185440125,0.2126000035021136,0.7111599440460736,1.0
231,51,male,free,6387,233,0.6797226057334407,0.07686207527616351,0.08227232427706188,0.8408656004467746,0.9385663629848574,1.0
232,35,male,own,8915,218,0.8000462467960223,0.5006242680704178,0.45958405721362305,0.039791674715959124,0.9972544756705026,1.0
233,25,male,own,9308,379,-0.2931572413945638,0.7945155444907487,0.3064634680428203,-0.100979012533569,0.7481417148378462,1.0
234,42,male,own,2149,124,-0.5262588820510359,0.7070864772666982,0.8223812111853543,-0.5294676884520526,0.3584990882846357,1.0
235,30,male,own,5523,218,0.5610510304877236,0.05022601146397376,0.05697872699736828,0.892795261538658,0.8917771620649092,1.0
236,23,male,own,4648,23,-0.4503879289037278,0.07290183536790351,0.41860727491832994,0.5084908897137665,0.14429882308668546,1.0
237,61,male,rent,3208,18,0.6452286370273568,0.4028732826326371,0.458431424131438,0.1386952932359249,0.3079727675870466,1.0
238,35,female,own,7258,49,-0.15252349270247434,0.2952904940479433,0.7250060762991187,-0.020296570347062115,0.9076471457173434,1.0
239,39,male,own,7500,459,0.3350997985829409,0.23238432305604784,0.574287575090211,0.19332810185374116,0.3305723629954195,1.0
240,29,female,own,3270,246,-0.8089293723306636,0.2810044989087136,0.667212337194181,0.051783163897105355,0.29858595365957363,1.0
241,51,male,own,9974,290,0.24771864935314603,0.8034827432968846,0.7770492856517561,-0.5805320289486406,0.2243127638262225,1.0
242,24,male,free,2355,368,-0.09646464252554177,0.9292280536318539,0.8622029736581888,-0.7914310272900427,0.8732005818822248,1.0
243,27,female,own,1254,210,0.1732169263509482,0.4051026945275664,0.3138754967224705,0.2810218087499631,0.5500524332719781,1.0
244,35,female,own,4599,255,-0.6639715845102732,0.9061110021324971,0.538022705363903,-0.4441337074964,0.7074038827487393,1.0
245,25,male,own,6395,287,0.47374748988836424,0.32149570124788196,0.8401080784391999,-0.16160377968708195,0.3151597456675267,1.0
246,52,male,own,6297,244,0.7255941550864571,0.4764369863437916,0.9894511309650564,-0.46588811730884805,0.7822363789100948,1.0
247,35,male,rent,9988,13,-0.5665203998184487,0.22602899781599972,0.8895193110437631,-0.11554830885976286,0.7840049904658887,1.0
248,26,male,own,1748,163,-0.8085708889596765,0.640476042175844,0.3714672626243768,-0.011943304800220655,0.3813382224174702,1.0
249,22,female,rent,5639,451,-0.9527228279073272,0.9789811151748089,0.19516651721865041,-0.17414763239345943,0.46961436970925463,1.0
250,39,female,own,9737,38,0.283943000886532,0.6034930960433786,0.4893925374065887,-0.09288563344996748,0.28872124968718077,1.0
251,46,female,own,4299,118,0.21418807217756153,0.35781408411354887,0.7416414518360422,-0.09945553594959122,0.9789049209906139,1.0
252,24,female,own,8545,107,0.09339482542814004,0.6478174459905284,0.4925690707532976,-0.14038651674382585,0.6810423193525704,1.0
253,35,male,own,2657,224,-0.5361058077680492,0.12292067846538757,0.4831808633136685,0.39389845822094394,0.941089492643964,1.0
254,24,male,own,5692,302,-0.21818800818897066,0.8886590802653986,0.8382304210818006,-0.7268895013471992,0.3730469892662198,1.0
255,27,male,own,198,84,0.1889526703723461,0.5030839507798364,0.36140377906718635,0.1355122701529773,0.8037018216972007,1.0
256,35,male,own,2300,335,-0.00646628228166124,0.44934974203964206,0.8597946748116456,-0.3091444168512876,0.7892727794962678,1.0
257,29,male,free,3061,155,0.9755710404297746,0.5858647884535192,0.40680480095172356,0.007330410594757253,0.7224900866798873,1.0
258,23,female,own,5073,137,-0.7271204948865337,0.6247838627894025,0.3282331056783394,0.046983031532258135,0.9690750777401204,1.0
259,57,female,own,4533,350,0.3902891080951876,0.07177580622651303,0.453989911199699,0.47423428257378797,0.45419980249568404,1.0
260,27,male,own,2969,51,-0.19136246379141575,0.6826172212234024,0.7624469586748684,-0.44506417989827085,0.2176455912307816,1.0
261,55,female,own,1056,365,-0.14360077014877048,0.24193168031552958,0.12600202786399428,0.6320662918204761,0.7045379733196547,1.0
262,36,male,free,8452,50,0.43519553131635247,0.7139526325065898,0.19641921587201738,0.08962815162139282,0.7563788204294856,1.0
263,57,female,free,5799,431,0.3848723026487393,0.8225347943841967,0.951444825663092,-0.7739796200472888,0.6175545161129332,1.0
264,32,male,own,7044,43,0.9825119874043766,0.8039585075525203,0.17549162738135737,0.02054986506612233,0.28613610382005666,1.0
265,37,male,own,4593,26,-0.7432114210917495,0.5525009674078891,0.5677273179310546,-0.12022828533894359,0.5540103475024198,1.0
266,36,male,own,9592,174,-0.7917807012316673,0.5201698923107512,0.5793144666619379,-0.09948435897268904,0.38097076291221643,1.0
267,38,female,own,5011,162,0.4486776342574823,0.14287596133941172,0.4896244620502448,0.3674995766103435,0.48471987535002015,1.0
268,45,male,own,4087,495,0.1567738340128182,0.7753461504031356,0.6447452485768186,-0.4200913989799542,0.6806967182601975,1.0
269,25,male,own,9819,387,-0.45167866688038827,0.27140938044671437,0.22982672579761843,0.4987638937556672,0.7706932684217511,1.0
270,32,male,own,6115,85,-0.8411612620220268,0.49669542281794654,0.5526622677767482,-0.04935769059469486,0.30900222181120884,1.0
271,37,female,rent,1318,96,-0.8286835008071389,0.2842740929275167,0.37217325524689715,0.34355265182558614,0.464792824582258,1.0
272,36,male,free,4596,126,0.7883817493282366,0.13382836299969314,0.661667259629189,0.20450437737111782,0.34224541389246627,1.0
273,28,male,own,4835,371,-0.6162653505625142,0.6295576968917366,0.14122354337314946,0.22921875973511396,0.2787684524756822,1.0
274,34,male,own,4655,351,-0.3532568757689585,0.05433203482290383,0.5708774168394762,0.37479054833761993,0.8050484979962546,1.0
275,32,male,own,9246,478,-0.546687195546024,0.7486452341262,0.1852703553833237,0.06608441049047631,0.9183274249932931,1.0
276,26,female,own,8150,36,-0.2900073883361254,0.31758679526111666,0.2786430631150364,0.40377014162384695,0.4332089671161191,1.0
277,49,male,own,3546,322,-0.8611523145078133,0.00013469300448532007,0.21870980032358323,0.7811555066719315,0.7761510319363901,1.0
278,32,female,own,1145,296,0.03811958181654074,0.5111291392372298,0.1828377798688171,0.3060330808939531,0.90729576042797,1.0
279,29,male,rent,6993,143,-0.8647748728155702,0.046851908527603126,0.825710951560667,0.1274371399117299,0.8615117894772084,1.0
280,23,male,rent,1793,228,0.6007130156447231,0.27616955782089947,0.28570756766089034,0.4381228745182102,0.2645320496853033,1.0
281,50,male,own,3536,177,-0.532575836179134,0.7069764874557162,0.9271237818644493,-0.6341002693201654,0.9606626933620251,1.0
282,49,male,own,8854,107,0.08002382920902118,0.06268962162186587,0.9699265253451909,-0.032616146967056725,0.43900879638651624,1.0
283,63,male,own,5995,277,0.7601581751229165,0.8393384923560023,0.5712604699370973,-0.41059896229309967,0.4053165950564527,1.0
284,37,male,own,3454,246,0.30175473809438835,0.003819922658583108,0.1430011226657264,0.8531789546756905,0.15618819455000232,1.0
285,35,female,own,325,318,0.0659155731026706,0.24682386920190225,0.37454824337958126,0.3786278874185165,0.5375562886943948,1.0
286,26,male,own,4993,464,-0.3513324937692488,0.7409040561520714,0.797732263348214,-0.5386363195002855,0.19811225407683586,1.0
287,31,male,free,7122,403,-0.33399617388360414,0.3162701497293068,0.36739072869707046,0.31633912157362276,0.3236858388346834,1.0
288,49,female,own,9251,182,0.33897391039638025,0.10189238806601353,0.08701721830278875,0.8110903936311977,0.38524835959055326,1.0
289,48,male,own,5700,410,0.9882787224423351,0.3602339188004279,0.5567849109281879,0.08298117027138419,0.8279436911425156,1.0
290,26,male,own,8096,419,0.32367837969875723,0.27039328638452553,0.8451208514960348,-0.11551413788056042,0.8879397853563069,1.0
291,28,male,rent,9107,478,0.1155668347400498,0.8427119021605549,0.7959263871435024,-0.6386382893040574,0.3722196857153227,1.0
292,44,female,free,7783,485,0.4613010204784922,0.31334791758514313,0.17512314013035324,0.5115289422845036,0.8728283091201166,1.0
293,56,male,free,4742,199,-0.0695887754325637,0.7889324717760072,0.6727646144124667,-0.46169708618847394,0.871507843632812,1.0
294,46,male,own,7779,131,-0.8797153147984296,0.8918721448107347,0.2205042634356471,-0.11237640824638184,0.7881858553463862,1.0
295,26,female,own,8308,55,0.12459363175581961,0.43381741957652953,0.21820753455217223,0.34797504587129824,0.2320256026136634,1.0
296,20,female,rent,7439,73,0.9152505690107604,0.909943143854392,0.8740717733051852,-0.7840149171595772,0.7212905622106561,1.0
297,45,male,own,9535,139,-0.6493941152846807,0.37731805396319285,0.24966895274023015,0.373012993296577,0.9505216581225119,1.0
298,43,male,own,2305,319,0.3800097816413315,0.9640784164901082,0.2632473465180112,-0.22732576300811935,0.7142864308904413,1.0
299,32,male,own,1169,372,-0.598132622681887,0.08928952452557293,0.0006533907612995549,0.9100570847131275,0.3984551641970506,1.0
300,54,female,own,3544,202,0.07165536894616253,0.6870192665032427,0.8706690341255177,-0.5576883006287603,0.5505213856877482,1.0
301,42,female,own,1160,316,-0.8066471007065608,0.49381404045692867,0.7925948132091347,-0.2864088536660634,0.6811525390159483,1.0
302,37,male,own,2427,190,-0.09925812748362972,0.38764880545564706,0.627328935090678,-0.014977740546325169,0.5595133678556532,1.0
303,49,male,own,3520,301,0.5123266577904921,0.6327118787486009,0.7502657639388423,-0.38297764268744316,0.20795764755787283,1.0
304,44,male,free,401,380,-0.30485695152203585,0.7038570916343312,0.1520485674244918,0.144094340941177,0.38085764018681856,1.0
305,33,male,own,706,291,0.32982344897443605,0.004363269650309087,0.45832359458757543,0.5373131357621155,0.8221564274982692,1.0
306,24,female,rent,3270,38,0.5908999215794584,0.16695308874719872,0.3512193873487809,0.4818275239040204,0.8752762414859657,1.0
307,33,male,own,799,158,0.8543556389589053,0.7130460506343187,0.09377652625701649,0.19317742310866481,0.22357002944401322,1.0
308,24,female,own,5188,276,-0.5307158362890929,0.6663854135782065,0.4861304852149241,-0.15251589879313054,0.9571480771588522,1.0
309,22,male,rent,9431,305,-0.20136816838138372,0.9660475051286772,0.9207396503426354,-0.8867871554713127,0.39594035606374844,1.0
310,40,male,free,290,20,-0.6951679733391651,0.761037790250783,0.04005911905069448,0.19890309069852252,0.696082364857648,1.0
311,25,male,own,1080,173,0.9849670043167504,0.950772707731338,0.2914609134937939,-0.24223362122513192,0.7766426313610131,1.0
312,26,female,own,3075,122,0.8540019358485906,0.702540501534807,0.20754093620570346,0.08991856225948958,0.830751611174095,1.0
313,25,male,own,6202,196,0.07991426056111917,0.29805220863944315,0.23814665366569632,0.46380113769486053,0.9511747320033371,1.0
314,29,male,own,1284,304,0.6840665887528425,0.10536492225085647,0.9084345518793753,-0.013799474130231637,0.3816275932259403,1.0
315,31,male,own,3427,241,0.041915954544084366,0.7818238633449356,0.4680690542342901,-0.24989291757922572,0.8726558090963991,1.0
316,38,male,own,3494,236,0.24717137600551942,0.6441492214759159,0.4662994129398188,-0.11044863441573471,0.21851821309258634,1.0
317,48,female,own,8419,319,-0.8217511357679668,0.04818601239329623,0.7605756424552823,0.19123834515142146,0.7345368157182335,1.0
318,32,male,own,1916,107,0.5105408409936159,0.36005046590097833,0.1544922040049258,0.48545733009409586,0.7677799565625872,1.0
319,27,female,own,5954,64,-0.7445730327295303,0.9567998154842862,0.4872653541000508,-0.44406516958433695,0.7099509170811884,1.0
320,28,male,own,6809,120,0.6521352605050568,0.5004011457102012,0.4299852141210597,0.06961364016873905,0.32708326252163766,1.0
321,32,male,own,669,161,0.5640561753407718,0.43272913601970464,0.5969106905466561,-0.02963982656636066,0.885738832313683,1.0
322,34,male,free,5542,255,0.4174893954859529,0.457699605159294,0.9995577032504386,-0.45725730840973267,0.2519726170333555,1.0
323,28,male,own,1995,415,-0.9276792389504758,0.20888272400516372,0.7694488940820471,0.021668381912789192,0.14827131236874777,1.0
324,36,female,own,2833,78,-0.3937432881093428,0.3687071708647952,0.3978657030174272,0.2334271261177776,0.7457184915507209,1.0
325,39,male,own,3963,321,-0.47377486017831427,0.3698132559871766,0.827553052274047,-0.1973663082612236,0.5279281437094603,1.0
326,49,male,rent,7555,298,-0.2797271850569618,0.0523550201874724,0.17070836331248018,0.7769366165000474,0.8641882179628084,1.0
327,34,female,own,4114,259,-0.8247145064723229,0.7675676285179183,0.030463686308960125,0.2019686851731216,0.4450574269524331,1.0
328,31,male,own,1786,45,0.8739156460621256,0.416504431903879,0.20444837246427305,0.37904719563184797,0.25145072965694154,1.0
329,28,male,own,3109,248,0.10760448142475254,0.8221798868164233,0.34041155611425966,-0.16259144293068295,0.8527979732228828,1.0
330,75,male,free,7906,157,-0.3889513786839529,0.8503480011198954,0.5105807574595599,-0.36092875857945517,0.5940186684760645,1.0
331,30,female,own,254,476,-0.20603696585143316,0.21199405469865806,0.6151291405411998,0.1728768047601421,0.27027621315131944,1.0
332,24,female,own,1509,236,-0.10559491899032869,0.6573534821701286,0.9106057172144217,-0.5679591993845503,0.7483455987278012,1.0
333,24,female,rent,884,253,0.2011886667212346,0.4722818041629817,0.5098540095504577,0.017864186286560613,0.5600022746405505,1.0
334,23,male,rent,8196,346,0.031358855392995544,0.8801567379214851,0.5012756446257294,-0.38143238254721457,0.6438816840162879,1.0
335,44,male,rent,7660,455,0.8387839464288347,0.21574067917645412,0.05024300982298213,0.7340163110005637,0.5148085043859237,1.0
336,23,female,own,7443,374,-0.006073034188339488,0.6778132003100442,0.03491155265622381,0.287275247033732,0.8458380854362058,1.0
337,24,female,rent,7306,491,0.9843160296466253,0.6077521222527226,0.5511599619163721,-0.15891208416909475,0.8466064441147448,1.0
338,28,male,own,5696,210,0.7028499154901915,0.2953014775718328,0.4381786132483445,0.2665199091798227,0.7384499396419476,1.0
339,31,male,own,5901,163,-0.5829789712853284,0.1366009036511726,0.8391803949802986,0.024218701368528772,0.19486123965681607,1.0
340,24,female,free,2906,459,0.8611904292878325,0.6516397604772766,0.16067958471184518,0.18768065481087826,0.854968475713662,1.0
341,26,female,rent,637,82,-0.7672672042290478,0.7385974581323307,0.024971662117049598,0.23643087975061972,0.7039116824796188,1.0
342,25,male,rent,6086,210,0.6348994169823832,0.31562734376335,0.44903876793012587,0.23533388830652413,0.7273217494038695,1.0
343,33,male,own,1941,305,-0.23875341304683984,0.6448326040223138,0.23747855675225749,0.11768883922542872,0.42668455636348446,1.0
344,37,male,own,8816,26,0.755948640890139,0.39513090761150327,0.04961437333883745,0.5552547190496593,0.891351600541306,1.0
345,43,female,own,7071,138,0.7361133802149007,0.7132068832826177,0.724598286847629,-0.4378051701302468,0.7528344402113717,1.0
346,23,male,own,5725,226,0.6118508002352423,0.1992152748940531,0.11159299995724747,0.6891917251486994,0.201331419876275,1.0
347,23,female,rent,3050,70,0.5800608726141228,0.8902150026361744,0.6083195000077717,-0.49853450264394605,0.46700023096554644,1.0
348,34,male,own,8092,436,-0.39064172180391843,0.28740959646557973,0.28104975016688916,0.4315406533675311,0.8977423257641275,1.0
349,32,male,free,4880,113,-0.8381614338974956,0.3677859877561529,0.17349605035502202,0.4587179618888251,0.1424770315276411,1.0
350,23,female,rent,2468,51,-0.1940396424696771,0.058091952080349785,0.37975152291931746,0.5621565250003328,0.9652749576778445,1.0
351,29,female,own,6755,34,-0.6529509700269827,0.1115122123212764,0.8014457762229537,0.08704201145576995,0.7112463114876065,1.0
352,38,male,own,8273,48,0.3899021778049234,0.5158619027123281,0.3920935769045727,0.09204452038309918,0.6682383798790389,1.0
353,28,male,rent,4595,300,-0.30780054692442893,0.2675926767279715,0.7507696492110557,-0.01836232593902709,0.34350333083919227,1.0
354,46,male,free,9263,140,0.9512204017198298,0.8354802257421944,0.1254862967991507,0.03903347745865493,0.3239126098652594,1.0
355,23,male,own,6102,238,0.28194415469066403,0.014693388654953843,0.7727714196650791,0.21253519167996704,0.9478523975397359,1.0
356,49,male,own,6714,117,0.6449611272687219,0.3790940486719362,0.23693332490664865,0.38397262642141516,0.3684452088107105,1.0
357,26,male,own,9458,181,-0.7349506545163031,0.3373455467690927,0.6773931298888728,-0.014738676657965577,0.7979547670470994,1.0
358,28,male,own,6019,444,0.7240289645452451,0.019327630917601035,0.5657815548409963,0.4148908142414026,0.45380961838637124,1.0
359,23,female,rent,953,487,0.8455143810267887,0.12436839900051022,0.9291447172116873,-0.053513116212197565,0.22532866370623358,1.0
360,61,male,free,4246,111,-0.025876162362128197,0.41364267491863527,0.38732251797531403,0.1990348071060507,0.10964376792582306,1.0
361,37,male,own,3869,363,0.21250587550195488,0.49286458444744663,0.06616518883444045,0.4409702267181129,0.5898316033137257,1.0
362,36,female,own,674,21,0.5296196018059909,0.4042897472548691,0.019155485551252904,0.576554767193878,0.9782009366940394,1.0
363,21,male,rent,1248,284,-0.6503227454791749,0.5309376784120938,0.8268585609727531,-0.35779623938484706,0.43222257442828405,1.0
364,25,male,own,6393,110,0.005132152926884848,0.5951316749056815,0.5247356376614322,-0.11986731256711369,0.4214731005937403,1.0
365,36,male,own,6557,53,-0.2026739444553738,0.00992382112783563,0.7752440518349493,0.2148321270372151,0.40968245606449794,1.0
366,27,male,own,7609,452,-0.7072520156755018,0.4640951594535039,0.2344256000115147,0.30147924053498143,0.5684894535743726,1.0
367,22,female,rent,4877,314,-0.2649311554169371,0.9634992408875883,0.34508374551323373,-0.30858298640082205,0.4965983950818642,1.0
368,42,male,own,3954,454,-0.8636553812290129,0.5190322801295487,0.03010387221131894,0.45086384765913234,0.891923164054313,1.0
369,40,female,rent,2591,26,-0.948376186101026,0.6775422674589532,0.9614923245741122,-0.6390345920330653,0.5549687125511413,1.0
370,36,male,own,3224,339,-0.7296674216903545,0.3118638579168832,0.6678679067008134,0.02026823538230338,0.5569820543697119,1.0
371,33,male,own,5791,66,0.9262302231783477,0.7739913781527625,0.9332050877593062,-0.7071964659120686,0.22453443524850095,1.0
372,23,female,rent,3151,320,0.09905907179003393,0.7729214818761151,0.2654964074290723,-0.038417889305187414,0.9844655868193474,1.0
373,63,male,free,104,312,0.9316443223064399,0.521296047654139,0.6114636112256608,-0.13275965887979968,0.32497560178194673,1.0
374,60,female,free,5322,21,-0.13500424333973604,0.9760138232792136,0.6784999682926378,-0.6545137915718513,0.1660276607136424,1.0
375,37,female,rent,5415,327,-0.37636773382948085,0.12555021476265338,0.31754970025758844,0.5569000849797582,0.696831624077688,1.0
376,34,male,own,4969,89,0.012283725680488189,0.016947664889580993,0.8481092350156301,0.13494310009478894,0.6358297331411854,1.0
377,36,male,free,976,225,-0.12097662273417975,0.770158211757096,0.9471614629002478,-0.7173196746573438,0.47363108859347114,1.0
378,57,male,free,9283,348,-0.7886706314765122,0.8071555373648825,0.8848551176960043,-0.6920106550608869,0.4799730104926103,1.0
379,52,female,own,7127,273,0.28165262938041247,0.12020722912057624,0.7390669759393725,0.14072579494005122,0.8065575289417881,1.0
380,39,male,own,4242,488,-0.5679236349808008,0.2655828329586061,0.27746467972495403,0.4569524873164399,0.27614137608968414,1.0
381,38,female,free,7066,158,0.23917590979565917,0.01755236336662891,0.28161604210563174,0.7008315945277394,0.8382279870504008,1.0
382,25,female,rent,7179,90,0.30040218479630676,0.2933086107805647,0.9633603204460379,-0.2566689312266026,0.6838724025055163,1.0
383,26,male,own,8087,224,-0.6959502937427038,0.7731418739186715,0.010284495935692028,0.21657363014563646,0.47707279640157196,1.0
384,26,male,own,6899,494,-0.8773007457786637,0.5179605277125789,0.7160499732421445,-0.23401050095472353,0.5122257549254817,1.0
385,25,female,own,4565,383,0.5615231721368796,0.3480955931682881,0.7062461625552622,-0.05434175572355038,0.33098248646748624,1.0
386,21,female,rent,735,473,-0.08039915246135965,0.3717392949063303,0.6226895409497974,0.005571164143872265,0.7769028994272773,1.0
387,40,male,own,1793,207,-0.8836724089890484,0.0013536257154681541,0.9901088460868658,0.008537528197666067,0.561587268074741,1.0
388,27,male,own,9974,209,0.9897326343395343,0.2998005275652359,0.31187943576372523,0.38832003667103887,0.38876908847485925,1.0
389,27,female,own,4852,34,-0.8844388780072667,0.6464587416379305,0.3399718637932482,0.013569394568821336,0.6364451041848552,1.0
390,30,male,own,8411,475,0.39007045771710636,0.9741944438163571,0.07893940294655555,-0.05313384676291255,0.9961610068461907,1.0
391,19,female,rent,930,98,0.9673578505268272,0.8470608269838995,0.44279813654373745,-0.28985896352763696,0.4917360516908985,1.0
392,39,male,free,5277,277,-0.5216397915681488,0.023594964645529126,0.2610485262348481,0.7153565091196228,0.9286222607007576,1.0
393,31,female,own,9661,152,-0.7155012626256076,0.8985606046748393,0.3433867021776442,-0.24194730685248356,0.4105151559321095,1.0
394,31,male,own,9032,68,-0.7572301211551422,0.7831984132986259,0.8345717902556277,-0.6177702035542536,0.1492594362324873,1.0
395,32,male,rent,8408,419,-0.3934497048648089,0.7803761235709804,0.9354845135274957,-0.7158606370984761,0.283817895731586,1.0
396,55,female,free,6049,498,-0.7979083779787066,0.4579957590035715,0.18573307200518563,0.3562711689912429,0.47682562899491576,1.0
397,46,male,own,2938,374,0.3843226833882638,0.3980052929545028,0.37250893155346587,0.2294857754920313,0.2976714357351121,1.0
398,46,male,rent,1250,35,-0.8754164037398746,0.3029157288331926,0.9286305621153941,-0.2315462909485868,0.10020433439642999,1.0
399,43,female,own,7660,56,0.01884425629957942,0.06569485895436578,0.06180846068922263,0.8724966803564116,0.9235013839727745,1.0
400,39,male,own,2031,297,0.9933937077059536,0.2282353634936991,0.09236052811137851,0.6794041083949224,0.8594914701078361,1.0
401,28,male,own,9304,275,0.6279405390120376,0.24660363497802462,0.16279098920622936,0.590605375815746,0.7680630083382524,1.0
402,27,male,own,1764,25,0.23043887646202177,0.4840770697102016,0.5952128341268748,-0.07928990383707646,0.25103313608142575,1.0
403,27,male,own,1181,208,-0.38749275842677666,0.747444406596694,0.15047227100599747,0.10208332239730855,0.20832721858898745,1.0
404,43,male,own,612,410,0.24779167258327695,0.4738098283979466,0.9680763814507335,-0.44188620984868,0.16084427452514485,1.0
405,22,male,own,7905,416,0.05408292782330326,0.057844449447160606,0.44671452725852034,0.49544102329431905,0.7516262698956291,1.0
406,43,male,own,5337,291,-0.14783323221925704,0.9577898009882039,0.5015179603501664,-0.45930776133837026,0.9359271646190968,1.0
407,27,male,own,659,478,-0.738579246519601,0.9427243190941123,0.2466586158054065,-0.18938293489951885,0.48748223882173336,1.0
408,26,male,own,3772,95,0.7732084304809335,0.7851895431484084,0.4709602524347335,-0.25614979558314177,0.20722660479644334,1.0
409,28,male,own,7504,259,-0.10043070235735496,0.9913279015642206,0.6619136326370115,-0.6532415342012321,0.561153538658896,1.0
410,20,female,own,3443,400,-0.6107549763584699,0.5444823328002629,0.7511771369540428,-0.2956594697543058,0.4139487167127671,1.0
411,35,male,own,4170,279,-0.26448129824542077,0.9627683502532061,0.753868082709913,-0.716636432963119,0.437342431914998,1.0
412,42,male,own,9762,344,-0.17174049494214594,0.07560504061675077,0.5778911126940883,0.3465038466891609,0.6591975617401366,1.0
413,40,male,rent,680,126,0.6550757911337486,0.3656807482613713,0.9043597749938572,-0.27004052325522854,0.7468463019359821,1.0
414,35,female,own,7104,16,0.4672287611228041,0.22538126800676583,0.8174078473061094,-0.042789115312875214,0.19954323898584475,1.0
415,35,male,own,8230,146,0.5386097872826796,0.19583308413427003,0.7570481146986254,0.04711880116710454,0.13203120772582877,1.0
416,33,male,own,3247,380,-0.9779374711427056,0.14080294889267608,0.05560552168046062,0.8035915294268633,0.9948972724171434,1.0
417,23,female,rent,4349,185,-0.16769200364047698,0.6224136415659967,0.006877962219649314,0.37070839621435403,0.3094555140239966,1.0
418,31,female,own,1779,337,-0.03731169672935275,0.7813218557473051,0.21244727719547296,0.006230867057221978,0.1484474724176132,1.0
419,33,female,own,3606,324,-0.9616154463538866,0.5782983994203607,0.6635235939134523,-0.24182199333381282,0.27088779618632797,1.0
420,20,female,rent,7353,224,-0.48037358250993156,0.14696270958820967,0.4111974888825458,0.4418398015292445,0.13506206171361781,1.0
421,30,male,own,2844,486,0.52057964624427,0.8111237699334709,0.40240625929931173,-0.21353002923278264,0.4526298051554545,1.0
422,47,male,own,9535,91,-0.7257805885420019,0.6359547071637285,0.8845868882296137,-0.5205415953933423,0.8221616060061918,1.0
423,34,male,own,5288,232,0.0706202629051833,0.3881657061269955,0.8955628481318387,-0.28372855425883436,0.40712000478194854,1.0
424,25,female,own,2241,487,-0.569596255965525,0.674130295536063,0.9091752640535857,-0.5833055595896486,0.49976506619052996,1.0
425,21,male,rent,6717,381,-0.9757584507122135,0.25990497924283285,0.3138780765150273,0.42621694424213985,0.708028096210695,1.0
426,29,male,own,2579,432,-0.517597084800917,0.3451922084942105,0.6910558127392618,-0.03624802123347237,0.5580046630628922,1.0
427,46,male,own,6584,492,0.9517475098201076,0.9174858431319902,0.27163318127436964,-0.18911902440635986,0.8753011174191918,1.0
428,20,male,own,9927,411,0.6030742237659792,0.2905045056714204,0.19060983307444979,0.5188856612541298,0.8794321075411808,1.0
429,55,female,free,7521,452,0.9191532886420668,0.4699882681579366,0.18463245734736922,0.3453792744946942,0.10891962594203829,1.0
430,74,male,own,4552,499,-0.024291912147275108,0.8901411373960146,0.34210762086359403,-0.23224875825960867,0.8002416758348793,1.0
431,29,male,own,5981,112,-0.780527602644993,0.7077213502675275,0.4299576197798217,-0.1376789700473493,0.5146602402175064,1.0
432,36,male,free,6765,282,0.09591897794738591,0.06220322616470275,0.8309491710550684,0.10684760278022887,0.9899564871732968,1.0
433,33,male,own,2949,23,-0.09124533088007825,0.14730304427897034,0.1198910934727121,0.7328058622483176,0.5349088682878916,1.0
434,25,male,own,7490,168,0.6887141654792319,0.007841590771916818,0.7349258473948942,0.257232561833189,0.9882063508494677,1.0
435,25,male,own,7005,161,-0.8038348384315108,0.6309217902291634,0.5314549141893053,-0.16237670441846874,0.7791124250851629,1.0
436,23,male,rent,2589,492,-0.023517725956443636,0.4476734254104183,0.2879453426759925,0.2643812319135892,0.3237443961519757,1.0
437,37,female,own,9923,117,-0.6999026706120315,0.13427485090227553,0.4928195845328246,0.37290556456489987,0.584555481358262,1.0
438,65,male,own,9307,197,-0.35064814621988005,0.9579341210567704,0.29994206977702265,-0.2578761908337932,0.9929220755307244,1.0
439,26,female,own,9640,310,0.4747141547755993,0.5296597239456199,0.596081955238306,-0.12574167918392587,0.8717775469767313,1.0
440,39,male,own,4711,107,-0.04796374126246694,0.24189329411288918,0.4338439228552442,0.3242627830318666,0.187630204412099,1.0
